filename,width,height,class,xmin,ymin,xmax,ymax
tile_21_24.jpg,512,512,tree,466,280,492,310
tile_21_22.jpg,512,512,tree,6,31,19,52
tile_21_22.jpg,512,512,tree,38,3,75,12
tile_21_22.jpg,512,512,tree,103,6,128,31
tile_21_22.jpg,512,512,tree,39,54,78,82
tile_21_22.jpg,512,512,tree,0,100,21,122
tile_21_22.jpg,512,512,tree,61,136,94,162
tile_21_22.jpg,512,512,tree,117,99,141,119
tile_21_22.jpg,512,512,tree,164,56,188,83
tile_21_22.jpg,512,512,tree,216,16,247,42
tile_21_22.jpg,512,512,tree,191,106,220,125
tile_21_22.jpg,512,512,tree,415,27,441,48
tile_21_22.jpg,512,512,tree,453,82,481,100
tile_21_22.jpg,512,512,tree,357,68,385,91
tile_21_22.jpg,512,512,tree,406,116,435,142
tile_21_22.jpg,512,512,tree,264,149,295,173
tile_21_22.jpg,512,512,tree,208,193,244,219
tile_21_22.jpg,512,512,tree,163,237,195,260
tile_21_22.jpg,512,512,tree,11,269,42,292
tile_21_22.jpg,512,512,tree,122,282,144,298
tile_21_22.jpg,512,512,tree,67,319,90,336
tile_21_22.jpg,512,512,tree,16,370,42,383
tile_21_22.jpg,512,512,tree,122,360,153,383
tile_21_22.jpg,512,512,tree,215,275,239,297
tile_21_22.jpg,512,512,tree,261,241,291,264
tile_21_22.jpg,512,512,tree,312,199,342,223
tile_21_22.jpg,512,512,tree,360,161,385,184
tile_21_22.jpg,512,512,tree,304,281,331,304
tile_21_22.jpg,512,512,tree,365,241,378,260
tile_21_22.jpg,512,512,tree,404,203,427,220
tile_21_22.jpg,512,512,tree,314,380,344,389
tile_21_22.jpg,512,512,tree,222,455,252,469
tile_21_22.jpg,512,512,tree,165,487,200,508
tile_21_22.jpg,512,512,tree,27,435,60,460
tile_21_22.jpg,512,512,tree,74,396,113,422
tile_21_22.jpg,512,512,tree,127,446,140,459
tile_21_22.jpg,512,512,tree,413,465,439,490
tile_21_22.jpg,512,512,tree,464,426,490,447
tile_21_22.jpg,512,512,tree,464,338,497,367
tile_21_22.jpg,512,512,tree,453,157,502,179
tile_21_22.jpg,512,512,tree,223,367,247,387
tile_21_22.jpg,512,512,tree,271,418,282,432
tile_21_22.jpg,512,512,tree,61,235,94,249
tile_21_22.jpg,512,512,tree,253,68,268,83
tile_21_22.jpg,512,512,tree,314,114,337,133
tile_17_14.jpg,512,512,tree,212,108,245,143
tile_17_14.jpg,512,512,tree,129,200,160,235
tile_17_14.jpg,512,512,tree,84,246,120,279
tile_17_14.jpg,512,512,tree,7,336,29,369
tile_17_14.jpg,512,512,tree,60,386,94,407
tile_17_14.jpg,512,512,tree,118,418,141,435
tile_17_14.jpg,512,512,tree,277,446,317,480
tile_17_14.jpg,512,512,tree,338,482,373,510
tile_17_14.jpg,512,512,tree,266,366,294,393
tile_17_14.jpg,512,512,tree,311,322,343,351
tile_17_14.jpg,512,512,tree,372,354,395,383
tile_17_14.jpg,512,512,tree,355,278,379,311
tile_17_14.jpg,512,512,tree,248,64,278,95
tile_17_14.jpg,512,512,tree,290,19,329,47
tile_17_14.jpg,512,512,tree,455,50,479,80
tile_17_14.jpg,512,512,tree,418,103,439,120
tile_17_14.jpg,512,512,tree,437,192,460,211
tile_17_14.jpg,512,512,tree,414,312,445,341
tile_17_14.jpg,512,512,tree,452,262,475,290
tile_18_30.jpg,512,512,tree,34,1,54,15
tile_18_30.jpg,512,512,tree,77,25,100,41
tile_18_30.jpg,512,512,tree,63,44,83,62
tile_18_30.jpg,512,512,tree,139,81,163,105
tile_18_30.jpg,512,512,tree,79,112,108,136
tile_18_30.jpg,512,512,tree,34,157,60,180
tile_18_30.jpg,512,512,tree,82,189,115,217
tile_18_30.jpg,512,512,tree,47,238,69,253
tile_18_30.jpg,512,512,tree,14,272,31,288
tile_18_30.jpg,512,512,tree,192,124,217,150
tile_18_30.jpg,512,512,tree,211,180,239,206
tile_18_30.jpg,512,512,tree,123,260,145,287
tile_18_30.jpg,512,512,tree,71,302,97,327
tile_18_30.jpg,512,512,tree,19,345,49,373
tile_18_30.jpg,512,512,tree,185,288,209,308
tile_18_30.jpg,512,512,tree,243,328,267,353
tile_18_30.jpg,512,512,tree,292,291,319,311
tile_18_30.jpg,512,512,tree,334,272,353,286
tile_18_30.jpg,512,512,tree,192,369,216,395
tile_18_30.jpg,512,512,tree,142,408,167,437
tile_18_30.jpg,512,512,tree,100,450,118,467
tile_18_30.jpg,512,512,tree,40,484,68,512
tile_18_30.jpg,512,512,tree,40,511,41,512
tile_18_30.jpg,512,512,tree,230,423,247,449
tile_18_30.jpg,512,512,tree,183,470,206,493
tile_18_30.jpg,512,512,tree,278,386,301,409
tile_18_30.jpg,512,512,tree,322,344,349,370
tile_18_30.jpg,512,512,tree,407,278,431,299
tile_18_30.jpg,512,512,tree,422,352,449,375
tile_18_30.jpg,512,512,tree,460,324,483,343
tile_18_30.jpg,512,512,tree,342,420,361,442
tile_18_30.jpg,512,512,tree,286,454,313,486
tile_18_30.jpg,512,512,tree,386,475,415,502
tile_18_30.jpg,512,512,tree,466,57,485,75
tile_24_33.jpg,512,512,tree,321,231,353,268
tile_24_33.jpg,512,512,tree,418,148,452,189
tile_24_33.jpg,512,512,tree,378,198,399,222
tile_24_33.jpg,512,512,tree,460,210,495,245
tile_24_33.jpg,512,512,tree,406,250,438,287
tile_24_33.jpg,512,512,tree,356,298,397,332
tile_24_33.jpg,512,512,tree,373,365,411,404
tile_24_33.jpg,512,512,tree,309,342,338,374
tile_24_33.jpg,512,512,tree,426,334,452,360
tile_24_33.jpg,512,512,tree,478,374,510,416
tile_24_33.jpg,512,512,tree,423,410,453,448
tile_24_33.jpg,512,512,tree,473,451,503,475
tile_24_33.jpg,512,512,tree,418,487,452,512
tile_24_33.jpg,512,512,tree,371,451,408,486
tile_24_33.jpg,512,512,tree,219,489,259,512
tile_24_33.jpg,512,512,tree,279,447,304,474
tile_24_33.jpg,512,512,tree,260,383,290,417
tile_24_33.jpg,512,512,tree,204,418,240,449
tile_24_33.jpg,512,512,tree,216,318,256,355
tile_24_33.jpg,512,512,tree,277,272,310,312
tile_24_33.jpg,512,512,tree,279,177,316,208
tile_24_33.jpg,512,512,tree,335,128,366,163
tile_24_33.jpg,512,512,tree,384,89,407,116
tile_24_33.jpg,512,512,tree,431,48,461,78
tile_24_33.jpg,512,512,tree,477,108,504,142
tile_24_33.jpg,512,512,tree,153,467,181,492
tile_24_33.jpg,512,512,tree,120,403,151,436
tile_24_33.jpg,512,512,tree,61,444,91,471
tile_24_33.jpg,512,512,tree,32,378,69,414
tile_24_33.jpg,512,512,tree,136,297,164,328
tile_24_33.jpg,512,512,tree,88,344,115,370
tile_24_33.jpg,512,512,tree,35,295,65,323
tile_24_33.jpg,512,512,tree,27,203,67,241
tile_24_33.jpg,512,512,tree,79,251,112,281
tile_24_33.jpg,512,512,tree,130,214,160,243
tile_24_33.jpg,512,512,tree,82,164,112,198
tile_24_33.jpg,512,512,tree,176,82,217,115
tile_24_33.jpg,512,512,tree,135,130,167,161
tile_24_33.jpg,512,512,tree,139,31,171,59
tile_24_33.jpg,512,512,tree,0,54,23,92
tile_24_33.jpg,512,512,tree,283,92,312,119
tile_24_33.jpg,512,512,tree,333,47,364,80
tile_24_33.jpg,512,512,tree,233,220,257,239
tile_24_33.jpg,512,512,tree,187,264,217,292
tile_24_33.jpg,512,512,tree,277,2,309,35
tile_24_33.jpg,512,512,tree,193,0,229,19
tile_24_33.jpg,512,512,tree,36,111,61,137
tile_24_33.jpg,512,512,tree,0,253,13,276
tile_24_33.jpg,512,512,tree,489,290,508,313
tile_24_33.jpg,512,512,tree,489,13,512,33
tile_24_33.jpg,512,512,tree,177,391,196,413
tile_19_27.jpg,512,512,tree,2,39,23,63
tile_19_27.jpg,512,512,tree,44,3,73,25
tile_19_27.jpg,512,512,tree,143,12,164,32
tile_19_27.jpg,512,512,tree,95,53,118,66
tile_19_27.jpg,512,512,tree,50,87,67,109
tile_19_27.jpg,512,512,tree,99,137,128,163
tile_19_27.jpg,512,512,tree,146,104,179,125
tile_19_27.jpg,512,512,tree,237,114,266,138
tile_19_27.jpg,512,512,tree,223,52,244,69
tile_19_27.jpg,512,512,tree,269,8,296,29
tile_19_27.jpg,512,512,tree,330,37,368,63
tile_19_27.jpg,512,512,tree,286,78,309,99
tile_19_27.jpg,512,512,tree,338,109,367,132
tile_19_27.jpg,512,512,tree,385,2,414,20
tile_19_27.jpg,512,512,tree,441,34,473,60
tile_19_27.jpg,512,512,tree,493,2,512,16
tile_19_27.jpg,512,512,tree,447,121,470,143
tile_19_27.jpg,512,512,tree,294,158,319,177
tile_19_27.jpg,512,512,tree,238,194,271,213
tile_19_27.jpg,512,512,tree,141,200,165,219
tile_19_27.jpg,512,512,tree,195,238,216,257
tile_19_27.jpg,512,512,tree,90,238,118,262
tile_19_27.jpg,512,512,tree,58,181,80,199
tile_19_27.jpg,512,512,tree,3,130,25,148
tile_19_27.jpg,512,512,tree,12,221,33,240
tile_19_27.jpg,512,512,tree,41,282,65,306
tile_19_27.jpg,512,512,tree,140,275,169,301
tile_19_27.jpg,512,512,tree,375,268,396,290
tile_19_27.jpg,512,512,tree,425,232,444,251
tile_19_27.jpg,512,512,tree,476,193,496,215
tile_19_27.jpg,512,512,tree,479,260,504,285
tile_19_27.jpg,512,512,tree,431,306,456,325
tile_19_27.jpg,512,512,tree,386,346,407,364
tile_19_27.jpg,512,512,tree,462,377,486,399
tile_19_27.jpg,512,512,tree,334,384,367,407
tile_19_27.jpg,512,512,tree,277,353,301,374
tile_19_27.jpg,512,512,tree,328,318,346,334
tile_19_27.jpg,512,512,tree,40,372,64,392
tile_19_27.jpg,512,512,tree,1,326,26,349
tile_19_27.jpg,512,512,tree,1,414,17,439
tile_19_27.jpg,512,512,tree,122,481,156,506
tile_19_27.jpg,512,512,tree,181,432,210,456
tile_19_27.jpg,512,512,tree,227,388,258,415
tile_19_27.jpg,512,512,tree,293,426,321,449
tile_19_27.jpg,512,512,tree,251,461,276,485
tile_19_27.jpg,512,512,tree,369,458,391,478
tile_19_27.jpg,512,512,tree,411,419,439,437
tile_19_27.jpg,512,512,tree,463,471,499,499
tile_19_27.jpg,512,512,tree,399,164,416,182
tile_15_18.jpg,512,512,tree,487,369,512,388
tile_15_18.jpg,512,512,tree,437,418,462,439
tile_15_18.jpg,512,512,tree,491,487,511,512
tile_15_18.jpg,512,512,tree,393,458,420,482
tile_26_27.jpg,512,512,tree,49,20,80,41
tile_26_27.jpg,512,512,tree,4,61,28,81
tile_26_27.jpg,512,512,tree,64,92,93,114
tile_26_27.jpg,512,512,tree,20,129,49,158
tile_26_27.jpg,512,512,tree,48,157,49,158
tile_26_27.jpg,512,512,tree,57,176,88,196
tile_26_27.jpg,512,512,tree,114,135,140,155
tile_26_27.jpg,512,512,tree,163,91,192,109
tile_26_27.jpg,512,512,tree,171,10,199,31
tile_26_27.jpg,512,512,tree,212,50,250,73
tile_26_27.jpg,512,512,tree,263,7,296,31
tile_26_27.jpg,512,512,tree,234,113,257,135
tile_26_27.jpg,512,512,tree,125,191,150,220
tile_26_27.jpg,512,512,tree,186,153,205,170
tile_26_27.jpg,512,512,tree,370,97,400,117
tile_26_27.jpg,512,512,tree,334,31,356,46
tile_26_27.jpg,512,512,tree,472,8,494,30
tile_26_27.jpg,512,512,tree,477,85,505,113
tile_26_27.jpg,512,512,tree,425,134,449,150
tile_26_27.jpg,512,512,tree,272,185,285,202
tile_26_27.jpg,512,512,tree,330,221,355,241
tile_26_27.jpg,512,512,tree,418,236,446,262
tile_26_27.jpg,512,512,tree,472,190,504,218
tile_26_27.jpg,512,512,tree,445,286,475,309
tile_26_27.jpg,512,512,tree,278,266,309,286
tile_26_27.jpg,512,512,tree,163,266,187,287
tile_26_27.jpg,512,512,tree,223,307,254,333
tile_26_27.jpg,512,512,tree,321,316,344,341
tile_26_27.jpg,512,512,tree,397,333,424,351
tile_26_27.jpg,512,512,tree,8,221,36,238
tile_26_27.jpg,512,512,tree,24,287,48,309
tile_26_27.jpg,512,512,tree,65,344,88,364
tile_26_27.jpg,512,512,tree,124,311,144,326
tile_26_27.jpg,512,512,tree,174,347,203,374
tile_26_27.jpg,512,512,tree,270,366,290,388
tile_26_27.jpg,512,512,tree,341,373,370,398
tile_26_27.jpg,512,512,tree,216,410,242,434
tile_26_27.jpg,512,512,tree,132,387,158,409
tile_26_27.jpg,512,512,tree,18,391,44,409
tile_26_27.jpg,512,512,tree,88,435,114,456
tile_26_27.jpg,512,512,tree,166,452,196,474
tile_26_27.jpg,512,512,tree,252,459,283,482
tile_26_27.jpg,512,512,tree,304,487,342,511
tile_26_27.jpg,512,512,tree,295,422,320,439
tile_26_27.jpg,512,512,tree,411,424,434,440
tile_26_27.jpg,512,512,tree,490,442,508,469
tile_26_27.jpg,512,512,tree,446,493,478,508
tile_26_27.jpg,512,512,tree,109,491,142,511
tile_26_27.jpg,512,512,tree,197,495,225,512
tile_26_27.jpg,512,512,tree,34,482,56,502
tile_26_27.jpg,512,512,tree,221,220,236,234
tile_22_29.jpg,512,512,tree,76,19,104,40
tile_22_29.jpg,512,512,tree,263,49,300,73
tile_22_29.jpg,512,512,tree,174,128,197,144
tile_22_29.jpg,512,512,tree,128,167,152,186
tile_22_29.jpg,512,512,tree,95,100,116,118
tile_22_29.jpg,512,512,tree,42,147,68,162
tile_22_29.jpg,512,512,tree,22,243,49,264
tile_22_29.jpg,512,512,tree,6,356,35,375
tile_22_29.jpg,512,512,tree,54,312,89,339
tile_22_29.jpg,512,512,tree,104,276,145,298
tile_22_29.jpg,512,512,tree,161,235,189,255
tile_22_29.jpg,512,512,tree,199,189,228,215
tile_22_29.jpg,512,512,tree,250,154,273,174
tile_22_29.jpg,512,512,tree,300,111,327,134
tile_22_29.jpg,512,512,tree,346,70,378,98
tile_22_29.jpg,512,512,tree,432,78,461,97
tile_22_29.jpg,512,512,tree,488,33,509,54
tile_22_29.jpg,512,512,tree,336,162,362,184
tile_22_29.jpg,512,512,tree,140,327,161,346
tile_22_29.jpg,512,512,tree,85,371,110,390
tile_22_29.jpg,512,512,tree,45,408,65,423
tile_22_29.jpg,512,512,tree,0,445,21,459
tile_22_29.jpg,512,512,tree,81,458,116,481
tile_22_29.jpg,512,512,tree,129,415,167,437
tile_22_29.jpg,512,512,tree,203,365,232,383
tile_22_29.jpg,512,512,tree,163,485,197,510
tile_22_29.jpg,512,512,tree,210,448,244,472
tile_22_29.jpg,512,512,tree,267,406,290,430
tile_22_29.jpg,512,512,tree,316,367,346,396
tile_22_29.jpg,512,512,tree,362,330,393,350
tile_22_29.jpg,512,512,tree,411,292,453,316
tile_22_29.jpg,512,512,tree,466,252,492,273
tile_22_29.jpg,512,512,tree,431,174,451,195
tile_22_29.jpg,512,512,tree,472,314,494,337
tile_22_29.jpg,512,512,tree,416,352,453,379
tile_22_29.jpg,512,512,tree,373,402,401,419
tile_22_29.jpg,512,512,tree,319,441,356,467
tile_22_29.jpg,512,512,tree,452,430,481,453
tile_22_29.jpg,512,512,tree,260,490,301,512
tile_22_29.jpg,512,512,tree,375,222,402,242
tile_25_31.jpg,512,512,tree,26,10,52,31
tile_25_31.jpg,512,512,tree,91,28,127,59
tile_25_31.jpg,512,512,tree,48,76,77,97
tile_25_31.jpg,512,512,tree,128,102,152,124
tile_25_31.jpg,512,512,tree,0,118,25,137
tile_25_31.jpg,512,512,tree,184,59,205,82
tile_25_31.jpg,512,512,tree,223,12,258,47
tile_25_31.jpg,512,512,tree,38,180,56,197
tile_25_31.jpg,512,512,tree,327,19,355,45
tile_25_31.jpg,512,512,tree,175,150,203,169
tile_25_31.jpg,512,512,tree,408,46,434,73
tile_25_31.jpg,512,512,tree,355,88,383,110
tile_25_31.jpg,512,512,tree,252,175,279,197
tile_25_31.jpg,512,512,tree,200,216,227,238
tile_25_31.jpg,512,512,tree,146,256,180,279
tile_25_31.jpg,512,512,tree,24,277,45,292
tile_25_31.jpg,512,512,tree,52,344,81,371
tile_25_31.jpg,512,512,tree,40,438,63,463
tile_25_31.jpg,512,512,tree,88,395,109,415
tile_25_31.jpg,512,512,tree,132,354,163,377
tile_25_31.jpg,512,512,tree,184,310,215,337
tile_25_31.jpg,512,512,tree,292,228,316,255
tile_25_31.jpg,512,512,tree,338,188,362,211
tile_25_31.jpg,512,512,tree,393,146,418,169
tile_25_31.jpg,512,512,tree,452,110,472,127
tile_25_31.jpg,512,512,tree,488,60,512,87
tile_25_31.jpg,512,512,tree,406,220,433,247
tile_25_31.jpg,512,512,tree,358,270,379,287
tile_25_31.jpg,512,512,tree,256,347,287,375
tile_25_31.jpg,512,512,tree,204,388,228,411
tile_25_31.jpg,512,512,tree,176,411,202,433
tile_25_31.jpg,512,512,tree,309,405,331,425
tile_25_31.jpg,512,512,tree,402,314,427,335
tile_25_31.jpg,512,512,tree,483,340,509,368
tile_25_31.jpg,512,512,tree,392,424,419,447
tile_25_31.jpg,512,512,tree,446,382,465,401
tile_25_31.jpg,512,512,tree,486,432,505,450
tile_25_31.jpg,512,512,tree,434,473,461,493
tile_25_31.jpg,512,512,tree,353,467,371,487
tile_25_31.jpg,512,512,tree,79,235,103,252
tile_25_32.jpg,512,512,tree,28,22,46,44
tile_25_32.jpg,512,512,tree,93,59,114,87
tile_25_32.jpg,512,512,tree,154,102,169,120
tile_25_32.jpg,512,512,tree,292,81,311,102
tile_25_32.jpg,512,512,tree,349,47,366,65
tile_25_32.jpg,512,512,tree,398,4,409,18
tile_25_32.jpg,512,512,tree,483,23,498,41
tile_25_32.jpg,512,512,tree,429,61,445,76
tile_25_32.jpg,512,512,tree,378,96,393,116
tile_25_32.jpg,512,512,tree,332,142,346,159
tile_25_32.jpg,512,512,tree,245,125,265,147
tile_25_32.jpg,512,512,tree,195,168,218,190
tile_25_32.jpg,512,512,tree,95,146,120,167
tile_25_32.jpg,512,512,tree,52,105,68,121
tile_25_32.jpg,512,512,tree,146,213,161,232
tile_25_32.jpg,512,512,tree,281,183,296,200
tile_25_32.jpg,512,512,tree,367,213,382,227
tile_25_32.jpg,512,512,tree,418,242,437,261
tile_25_32.jpg,512,512,tree,483,283,506,305
tile_25_32.jpg,512,512,tree,487,361,505,383
tile_25_32.jpg,512,512,tree,376,360,409,393
tile_25_32.jpg,512,512,tree,427,407,446,428
tile_25_32.jpg,512,512,tree,459,478,478,499
tile_25_32.jpg,512,512,tree,368,456,384,475
tile_25_32.jpg,512,512,tree,327,418,345,439
tile_25_32.jpg,512,512,tree,281,362,302,386
tile_25_32.jpg,512,512,tree,260,294,283,321
tile_25_32.jpg,512,512,tree,332,322,349,343
tile_25_32.jpg,512,512,tree,180,268,203,290
tile_25_32.jpg,512,512,tree,119,306,137,325
tile_25_32.jpg,512,512,tree,66,348,91,373
tile_25_32.jpg,512,512,tree,16,311,30,333
tile_25_32.jpg,512,512,tree,1,231,15,253
tile_25_32.jpg,512,512,tree,24,391,43,411
tile_25_32.jpg,512,512,tree,114,422,131,444
tile_25_32.jpg,512,512,tree,133,486,150,504
tile_25_32.jpg,512,512,tree,217,341,228,356
tile_25_32.jpg,512,512,tree,161,383,177,399
tile_25_32.jpg,512,512,tree,273,459,288,480
tile_25_32.jpg,512,512,tree,335,491,349,505
tile_14_23.jpg,512,512,tree,114,66,156,112
tile_14_23.jpg,512,512,tree,160,32,196,72
tile_14_23.jpg,512,512,tree,240,82,277,121
tile_14_23.jpg,512,512,tree,288,37,336,77
tile_14_23.jpg,512,512,tree,340,99,387,136
tile_14_23.jpg,512,512,tree,406,47,446,95
tile_14_23.jpg,512,512,tree,473,71,512,119
tile_14_23.jpg,512,512,tree,433,121,466,152
tile_14_23.jpg,512,512,tree,491,7,512,47
tile_14_23.jpg,512,512,tree,411,233,448,260
tile_14_23.jpg,512,512,tree,378,165,419,197
tile_14_23.jpg,512,512,tree,233,178,281,221
tile_14_23.jpg,512,512,tree,234,267,280,311
tile_14_23.jpg,512,512,tree,305,309,341,336
tile_14_23.jpg,512,512,tree,281,407,324,441
tile_14_23.jpg,512,512,tree,66,420,109,447
tile_14_23.jpg,512,512,tree,405,324,440,353
tile_14_23.jpg,512,512,tree,455,359,490,391
tile_14_23.jpg,512,512,tree,461,422,499,460
tile_14_23.jpg,512,512,tree,443,450,467,479
tile_14_23.jpg,512,512,tree,397,463,437,500
tile_14_23.jpg,512,512,tree,353,417,395,459
tile_14_23.jpg,512,512,tree,0,461,29,495
tile_14_23.jpg,512,512,tree,68,496,99,512
tile_13_20.jpg,512,512,tree,440,192,489,238
tile_13_20.jpg,512,512,tree,485,241,512,282
tile_13_20.jpg,512,512,tree,448,291,492,336
tile_13_20.jpg,512,512,tree,473,353,512,400
tile_13_20.jpg,512,512,tree,400,334,458,386
tile_13_20.jpg,512,512,tree,428,396,473,441
tile_13_20.jpg,512,512,tree,361,387,401,424
tile_13_20.jpg,512,512,tree,383,445,438,489
tile_13_20.jpg,512,512,tree,253,479,319,512
tile_13_20.jpg,512,512,tree,257,425,314,473
tile_23_29.jpg,512,512,tree,219,385,241,412
tile_23_29.jpg,512,512,tree,161,432,197,450
tile_23_29.jpg,512,512,tree,228,461,255,492
tile_23_29.jpg,512,512,tree,277,426,300,452
tile_23_29.jpg,512,512,tree,370,265,386,292
tile_23_29.jpg,512,512,tree,325,308,349,332
tile_23_29.jpg,512,512,tree,380,340,408,374
tile_23_29.jpg,512,512,tree,270,239,289,265
tile_23_29.jpg,512,512,tree,313,200,332,230
tile_23_29.jpg,512,512,tree,228,193,250,219
tile_23_29.jpg,512,512,tree,214,282,246,314
tile_23_29.jpg,512,512,tree,167,330,195,349
tile_23_29.jpg,512,512,tree,147,166,167,185
tile_23_29.jpg,512,512,tree,67,132,92,164
tile_23_29.jpg,512,512,tree,8,177,38,209
tile_23_29.jpg,512,512,tree,25,361,48,382
tile_23_29.jpg,512,512,tree,40,420,79,457
tile_23_29.jpg,512,512,tree,13,444,42,476
tile_23_29.jpg,512,512,tree,299,131,320,154
tile_23_29.jpg,512,512,tree,242,76,278,103
tile_23_29.jpg,512,512,tree,416,125,442,155
tile_23_29.jpg,512,512,tree,441,154,442,155
tile_23_29.jpg,512,512,tree,462,74,491,111
tile_23_29.jpg,512,512,tree,420,30,453,61
tile_23_29.jpg,512,512,tree,462,191,493,225
tile_23_29.jpg,512,512,tree,418,230,446,256
tile_23_29.jpg,512,512,tree,457,459,484,483
tile_23_29.jpg,512,512,tree,166,55,189,78
tile_23_29.jpg,512,512,tree,118,13,154,38
tile_23_29.jpg,512,512,tree,220,7,242,45
tile_18_16.jpg,512,512,tree,16,430,49,470
tile_18_16.jpg,512,512,tree,66,471,102,503
tile_18_16.jpg,512,512,tree,114,425,139,455
tile_18_16.jpg,512,512,tree,156,455,191,488
tile_18_16.jpg,512,512,tree,222,497,259,512
tile_18_16.jpg,512,512,tree,429,487,462,512
tile_18_16.jpg,512,512,tree,476,433,507,471
tile_18_16.jpg,512,512,tree,413,407,439,434
tile_18_16.jpg,512,512,tree,304,412,356,450
tile_18_16.jpg,512,512,tree,348,366,384,402
tile_18_16.jpg,512,512,tree,399,313,433,351
tile_18_16.jpg,512,512,tree,440,271,475,306
tile_18_16.jpg,512,512,tree,473,222,512,266
tile_18_16.jpg,512,512,tree,459,146,490,176
tile_18_16.jpg,512,512,tree,420,109,440,135
tile_18_16.jpg,512,512,tree,404,36,430,66
tile_18_16.jpg,512,512,tree,454,67,487,95
tile_18_16.jpg,512,512,tree,496,25,512,49
tile_18_16.jpg,512,512,tree,363,69,393,108
tile_18_16.jpg,512,512,tree,416,185,452,224
tile_18_16.jpg,512,512,tree,366,154,403,190
tile_18_16.jpg,512,512,tree,318,195,361,234
tile_18_16.jpg,512,512,tree,370,229,401,259
tile_18_16.jpg,512,512,tree,333,281,363,316
tile_18_16.jpg,512,512,tree,397,275,427,302
tile_18_16.jpg,512,512,tree,281,244,309,274
tile_18_16.jpg,512,512,tree,231,211,260,247
tile_18_16.jpg,512,512,tree,234,290,267,323
tile_18_16.jpg,512,512,tree,282,323,316,360
tile_18_16.jpg,512,512,tree,341,332,367,358
tile_18_16.jpg,512,512,tree,197,341,226,368
tile_18_16.jpg,512,512,tree,243,365,273,397
tile_18_16.jpg,512,512,tree,146,302,175,332
tile_18_16.jpg,512,512,tree,198,259,221,287
tile_18_16.jpg,512,512,tree,107,348,137,375
tile_18_16.jpg,512,512,tree,155,376,197,410
tile_18_16.jpg,512,512,tree,203,411,234,441
tile_18_16.jpg,512,512,tree,315,121,339,153
tile_18_16.jpg,512,512,tree,443,0,468,21
tile_17_28.jpg,512,512,tree,15,4,48,18
tile_17_28.jpg,512,512,tree,85,27,121,56
tile_17_28.jpg,512,512,tree,151,83,173,101
tile_17_28.jpg,512,512,tree,200,113,223,134
tile_17_28.jpg,512,512,tree,199,42,229,61
tile_17_28.jpg,512,512,tree,296,34,314,55
tile_17_28.jpg,512,512,tree,442,2,471,17
tile_17_28.jpg,512,512,tree,489,60,503,74
tile_17_28.jpg,512,512,tree,435,89,463,111
tile_17_28.jpg,512,512,tree,385,135,404,150
tile_17_28.jpg,512,512,tree,468,164,489,183
tile_17_28.jpg,512,512,tree,405,196,431,224
tile_17_28.jpg,512,512,tree,449,259,473,280
tile_17_28.jpg,512,512,tree,371,250,382,263
tile_17_28.jpg,512,512,tree,397,302,421,327
tile_17_28.jpg,512,512,tree,422,377,449,396
tile_17_28.jpg,512,512,tree,316,284,341,310
tile_17_28.jpg,512,512,tree,292,222,309,242
tile_17_28.jpg,512,512,tree,250,168,270,186
tile_17_28.jpg,512,512,tree,149,155,178,180
tile_17_28.jpg,512,512,tree,98,116,126,138
tile_17_28.jpg,512,512,tree,53,154,80,180
tile_17_28.jpg,512,512,tree,104,198,120,216
tile_17_28.jpg,512,512,tree,62,239,75,255
tile_17_28.jpg,512,512,tree,112,234,133,253
tile_17_28.jpg,512,512,tree,154,252,172,269
tile_17_28.jpg,512,512,tree,197,303,213,321
tile_17_28.jpg,512,512,tree,248,263,265,282
tile_17_28.jpg,512,512,tree,270,331,288,352
tile_17_28.jpg,512,512,tree,148,339,167,359
tile_17_28.jpg,512,512,tree,218,372,239,396
tile_17_28.jpg,512,512,tree,303,386,322,410
tile_17_28.jpg,512,512,tree,171,414,189,432
tile_17_28.jpg,512,512,tree,63,338,74,349
tile_17_28.jpg,512,512,tree,54,423,66,435
tile_17_28.jpg,512,512,tree,65,497,91,509
tile_17_28.jpg,512,512,tree,202,469,227,491
tile_17_28.jpg,512,512,tree,255,426,273,446
tile_17_28.jpg,512,512,tree,414,488,435,509
tile_17_28.jpg,512,512,tree,459,445,477,464
tile_17_18.jpg,512,512,tree,124,138,141,162
tile_17_18.jpg,512,512,tree,6,172,22,191
tile_17_18.jpg,512,512,tree,134,232,155,258
tile_17_18.jpg,512,512,tree,91,285,109,298
tile_17_18.jpg,512,512,tree,44,334,69,359
tile_17_18.jpg,512,512,tree,0,385,25,407
tile_17_18.jpg,512,512,tree,12,452,34,477
tile_17_18.jpg,512,512,tree,61,394,85,416
tile_17_18.jpg,512,512,tree,101,354,120,377
tile_17_18.jpg,512,512,tree,141,418,165,433
tile_17_18.jpg,512,512,tree,94,463,124,482
tile_17_18.jpg,512,512,tree,184,366,210,391
tile_17_18.jpg,512,512,tree,249,396,270,426
tile_17_18.jpg,512,512,tree,319,416,349,438
tile_17_18.jpg,512,512,tree,271,461,308,486
tile_17_18.jpg,512,512,tree,369,461,394,487
tile_17_18.jpg,512,512,tree,413,417,448,446
tile_17_18.jpg,512,512,tree,476,446,493,469
tile_17_18.jpg,512,512,tree,426,495,470,512
tile_17_18.jpg,512,512,tree,455,370,487,402
tile_17_18.jpg,512,512,tree,363,368,387,388
